,index,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
3465,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,Z Khan,20.0,2.0,3.4,20.0,2.0,6.0,0.0,129.0
3466,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,Z Khan,25.0,2.0,3.5,25.0,2.0,11.0,0.0,129.0
3468,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,25.0,2.0,4.1,25.0,2.0,11.0,0.0,129.0
3469,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,25.0,2.0,4.2,25.0,2.0,11.0,0.0,129.0
3470,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,26.0,2.0,4.3,26.0,2.0,12.0,0.0,129.0
3474,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,R Vinay Kumar,36.0,2.0,5.1,35.0,2.0,12.0,10.0,129.0
3475,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,R Vinay Kumar,38.0,2.0,5.2,37.0,2.0,14.0,10.0,129.0
3476,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,R Vinay Kumar,39.0,2.0,5.3,37.0,2.0,15.0,10.0,129.0
3479,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,R Vinay Kumar,41.0,2.0,5.6,37.0,2.0,16.0,11.0,129.0
3480,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,41.0,2.0,6.1,37.0,2.0,16.0,11.0,129.0
3481,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,41.0,2.0,6.2,37.0,2.0,16.0,11.0,129.0
3482,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,45.0,2.0,6.3,37.0,2.0,20.0,11.0,129.0
3483,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,45.0,2.0,6.4,36.0,2.0,20.0,11.0,129.0
3484,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,45.0,2.0,6.5,36.0,2.0,20.0,11.0,129.0
3485,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,45.0,2.0,6.6,36.0,1.0,20.0,11.0,129.0
3487,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,R Vinay Kumar,46.0,2.0,7.2,36.0,1.0,20.0,12.0,129.0
3488,,,,,,,,,,,,,,,,,29.0,2008-05-08,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,R Vinay Kumar,46.0,3.0,7.3,32.0,2.0,20.0,12.0,129.0
3912,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,6.0,1.0,0.5,6.0,1.0,2.0,0.0,204.0
3913,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,6.0,1.0,0.6,6.0,1.0,2.0,0.0,204.0
3918,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,7.0,1.0,1.5,7.0,1.0,2.0,1.0,204.0
3919,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,8.0,1.0,1.6,8.0,1.0,3.0,1.0,204.0
3920,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,9.0,1.0,2.1,9.0,1.0,4.0,1.0,204.0
3923,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,14.0,1.0,2.4,14.0,1.0,8.0,2.0,204.0
3924,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,18.0,1.0,2.5,18.0,1.0,12.0,2.0,204.0
3925,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,19.0,1.0,2.6,19.0,1.0,13.0,2.0,204.0
3926,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,19.0,1.0,3.1,19.0,1.0,13.0,2.0,204.0
3927,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,23.0,1.0,3.2,23.0,1.0,17.0,2.0,204.0
3928,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,23.0,1.0,3.3,23.0,1.0,17.0,2.0,204.0
3929,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,27.0,1.0,3.4,27.0,1.0,21.0,2.0,204.0
3930,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,28.0,1.0,3.5,28.0,1.0,22.0,2.0,204.0
3932,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,28.0,1.0,4.1,28.0,1.0,22.0,2.0,204.0
3933,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,28.0,1.0,4.2,28.0,1.0,22.0,2.0,204.0
3934,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,32.0,1.0,4.3,32.0,1.0,26.0,2.0,204.0
3935,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,32.0,1.0,4.4,32.0,1.0,26.0,2.0,204.0
3936,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,32.0,1.0,4.5,32.0,1.0,26.0,2.0,204.0
3937,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,33.0,1.0,4.6,33.0,1.0,27.0,2.0,204.0
3938,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,33.0,1.0,5.1,33.0,1.0,27.0,2.0,204.0
3939,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,33.0,1.0,5.2,29.0,1.0,27.0,2.0,204.0
3940,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,37.0,1.0,5.3,33.0,1.0,31.0,2.0,204.0
3941,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,38.0,1.0,5.4,34.0,0.0,32.0,2.0,204.0
3945,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,44.0,1.0,6.2,38.0,0.0,32.0,8.0,204.0
3946,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,48.0,1.0,6.3,42.0,0.0,36.0,8.0,204.0
3947,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,48.0,1.0,6.4,41.0,0.0,36.0,8.0,204.0
3948,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,48.0,1.0,6.5,41.0,0.0,36.0,8.0,204.0
3949,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,48.0,1.0,6.6,40.0,0.0,36.0,8.0,204.0
3951,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,53.0,1.0,7.2,44.0,0.0,40.0,9.0,204.0
3952,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,53.0,1.0,7.3,43.0,0.0,40.0,9.0,204.0
3953,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,RP Singh,54.0,1.0,7.4,40.0,0.0,41.0,9.0,204.0
3958,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,60.0,1.0,8.2,37.0,0.0,42.0,13.0,204.0
3964,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Bangar,64.0,1.0,9.1,32.0,0.0,43.0,15.0,204.0
3969,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Bangar,73.0,1.0,9.6,40.0,0.0,43.0,24.0,204.0
3975,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,76.0,2.0,10.6,32.0,1.0,43.0,3.0,204.0
3977,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,77.0,2.0,11.2,29.0,1.0,43.0,4.0,204.0
3978,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,78.0,2.0,11.3,30.0,1.0,43.0,4.0,204.0
3980,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,83.0,2.0,11.5,34.0,1.0,47.0,5.0,204.0
3981,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,83.0,2.0,11.6,30.0,1.0,47.0,5.0,204.0
3983,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,88.0,2.0,12.2,34.0,1.0,51.0,6.0,204.0
3984,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,88.0,2.0,12.3,33.0,1.0,51.0,6.0,204.0
3985,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,88.0,2.0,12.4,31.0,1.0,51.0,6.0,204.0
3986,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,89.0,2.0,12.5,31.0,1.0,52.0,6.0,204.0
3988,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,89.0,2.0,13.1,29.0,1.0,52.0,6.0,204.0
3989,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,95.0,2.0,13.2,34.0,1.0,58.0,6.0,204.0
3990,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,101.0,2.0,13.3,40.0,1.0,64.0,6.0,204.0
3991,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,102.0,2.0,13.3,41.0,1.0,64.0,6.0,204.0
3992,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,103.0,2.0,13.4,42.0,1.0,65.0,6.0,204.0
3994,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,PP Ojha,108.0,2.0,13.6,44.0,1.0,69.0,7.0,204.0
3996,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,110.0,2.0,14.2,38.0,1.0,70.0,8.0,204.0
4000,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,Y Venugopal Rao,118.0,2.0,14.6,45.0,0.0,71.0,15.0,204.0
4001,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,119.0,2.0,15.1,44.0,0.0,72.0,15.0,204.0
4004,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,130.0,2.0,15.4,54.0,0.0,78.0,20.0,204.0
4005,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,136.0,2.0,15.5,60.0,0.0,84.0,20.0,204.0
4006,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,SB Styris,136.0,2.0,15.6,59.0,0.0,84.0,20.0,204.0
4008,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,143.0,2.0,16.2,65.0,0.0,90.0,21.0,204.0
4009,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,WPUJC Vaas,144.0,2.0,16.3,65.0,0.0,91.0,21.0,204.0
4019,,,,,,,,,,,,,,,,,33.0,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,SC Ganguly,DP Vijaykumar,175.0,3.0,18.1,80.0,1.0,91.0,52.0,204.0
4319,,,,,,,,,,,,,,,,,36.0,2008-05-13,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,VY Mahesh,37.0,1.0,6.1,28.0,1.0,19.0,0.0,133.0
4320,,,,,,,,,,,,,,,,,36.0,2008-05-13,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,VY Mahesh,43.0,1.0,6.2,33.0,1.0,19.0,6.0,133.0
4321,,,,,,,,,,,,,,,,,36.0,2008-05-13,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,VY Mahesh,44.0,1.0,6.3,33.0,1.0,19.0,7.0,133.0
4323,,,,,,,,,,,,,,,,,36.0,2008-05-13,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,VY Mahesh,46.0,1.0,6.4,30.0,1.0,20.0,7.0,133.0
4324,,,,,,,,,,,,,,,,,36.0,2008-05-13,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,VY Mahesh,47.0,1.0,6.4,30.0,1.0,20.0,7.0,133.0
4325,,,,,,,,,,,,,,,,,36.0,2008-05-13,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,VY Mahesh,47.0,2.0,6.5,30.0,2.0,20.0,7.0,133.0
4802,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,SM Pollock,16.0,2.0,2.6,16.0,2.0,1.0,0.0,67.0
4807,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,A Nehra,19.0,2.0,3.4,19.0,2.0,1.0,1.0,67.0
4824,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,SM Pollock,27.0,3.0,6.1,15.0,3.0,5.0,1.0,67.0
4825,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,SM Pollock,27.0,3.0,6.2,15.0,3.0,5.0,1.0,67.0
4826,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,SM Pollock,28.0,3.0,6.3,16.0,3.0,5.0,2.0,67.0
4829,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,SM Pollock,29.0,4.0,6.6,15.0,4.0,2.0,1.0,67.0
4836,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,A Nehra,29.0,5.0,8.1,11.0,3.0,2.0,0.0,67.0
4837,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,A Nehra,30.0,5.0,8.2,11.0,3.0,3.0,0.0,67.0
4840,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,A Nehra,31.0,5.0,8.5,10.0,3.0,3.0,0.0,67.0
4841,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,A Nehra,35.0,5.0,8.6,14.0,3.0,7.0,0.0,67.0
4851,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,DJ Thornely,45.0,6.0,10.4,19.0,3.0,10.0,7.0,67.0
4852,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,DJ Thornely,46.0,6.0,10.5,19.0,3.0,10.0,8.0,67.0
4854,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,RR Raje,46.0,6.0,11.1,19.0,3.0,10.0,8.0,67.0
4855,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,RR Raje,46.0,6.0,11.2,19.0,3.0,10.0,8.0,67.0
4856,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,RR Raje,47.0,6.0,11.3,19.0,3.0,10.0,9.0,67.0
4858,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,RR Raje,52.0,6.0,11.5,23.0,2.0,13.0,11.0,67.0
4859,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,RR Raje,53.0,6.0,11.6,24.0,2.0,14.0,11.0,67.0
4860,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,DJ Thornely,53.0,6.0,12.1,24.0,2.0,14.0,11.0,67.0
4861,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,DJ Thornely,54.0,6.0,12.2,25.0,2.0,15.0,11.0,67.0
4863,,,,,,,,,,,,,,,,,40.0,2008-05-16,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,DJ Thornely,55.0,7.0,12.4,26.0,3.0,15.0,12.0,67.0
5272,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,MM Patel,7.0,1.0,1.5,7.0,1.0,0.0,0.0,147.0
5273,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,MM Patel,7.0,1.0,1.6,7.0,1.0,0.0,0.0,147.0
5281,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,Sohail Tanvir,12.0,1.0,3.1,12.0,1.0,4.0,0.0,147.0
5282,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,Sohail Tanvir,12.0,1.0,3.2,12.0,1.0,4.0,0.0,147.0
5283,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,Sohail Tanvir,12.0,1.0,3.3,12.0,1.0,4.0,0.0,147.0
5284,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,Sohail Tanvir,12.0,1.0,3.4,12.0,1.0,4.0,0.0,147.0
5285,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,Sohail Tanvir,13.0,1.0,3.5,13.0,1.0,4.0,1.0,147.0
5291,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,MM Patel,23.0,1.0,4.5,21.0,1.0,14.0,1.0,147.0
5292,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,MM Patel,24.0,1.0,4.6,18.0,1.0,14.0,2.0,147.0
5293,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SR Watson,25.0,1.0,5.1,19.0,1.0,14.0,3.0,147.0
5296,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SR Watson,27.0,1.0,5.4,20.0,1.0,15.0,4.0,147.0
5298,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SR Watson,32.0,1.0,5.6,25.0,1.0,16.0,8.0,147.0
5305,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,40.0,2.0,7.1,29.0,1.0,8.0,0.0,147.0
5306,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,40.0,2.0,7.2,29.0,1.0,8.0,0.0,147.0
5307,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,42.0,2.0,7.3,30.0,1.0,10.0,0.0,147.0
5308,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,42.0,2.0,7.4,30.0,1.0,10.0,0.0,147.0
5309,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,42.0,2.0,7.5,30.0,1.0,10.0,0.0,147.0
5310,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,46.0,2.0,7.6,34.0,1.0,14.0,0.0,147.0
5313,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Warne,48.0,2.0,8.3,36.0,1.0,15.0,0.0,147.0
5317,,,,,,,,,,,,,,,,,44.0,2008-05-20,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,SK Trivedi,49.0,2.0,9.1,35.0,1.0,16.0,0.0,147.0
